,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063
demandDE-80,1,0.999697038,0.995940947,1.005815045,1.021205647,1.039561152,1.042049772,1.037959478,1.047121105,1.054582283,1.057669849,1.062208946,1.07376617,1.084747007,1.110129705,1.127678872,1.147794869,1.164526526,1.170807043,1.181383321,1.194435613,1.197853523,1.21414379,1.226756146,1.245855465,1.26037986,1.277305614,1.285356849,1.305028996,1.324200219,1.327079733,1.332561103,1.362504732,1.375804988,1.390828257,1.403755951,1.426268147,1.429207617,1.427104641,1.454343286,1.459852705,1.481890431,1.493757569,1.503403095,1.517594196,1.513713297,1.52886389,1.543658112,1.570802664,1.57313085
demandDE-81,1,1.01993742,1.025532664,1.045563465,1.0506186,1.067548419,1.076532716,1.093005912,1.103992105,1.10105231,1.104719993,1.099561765,1.101548199,1.116057265,1.130283259,1.134484136,1.142343285,1.15893938,1.169386632,1.171521365,1.170306641,1.178340638,1.206398259,1.224314648,1.227466385,1.246709511,1.265531618,1.268138903,1.268968781,1.28255775,1.318247094,1.321802421,1.332554704,1.333257944,1.345687216,1.357341282,1.361174801,1.370914777,1.372992646,1.373702322,1.400001513,1.394433664,1.388004042,1.4085556,1.408446485,1.421788299,1.438801297,1.440908819,1.455811372,1.477024832
demandDE-82,1,1.022749979,1.026365547,1.032517438,1.026940051,1.032716454,1.04716398,1.057641881,1.064587455,1.088377031,1.089571634,1.100809153,1.096593747,1.099578578,1.125553487,1.142114799,1.15262599,1.15754101,1.158135583,1.157844313,1.147947354,1.15589893,1.164671683,1.175589842,1.191622788,1.197634878,1.213100936,1.220422226,1.247834168,1.245996647,1.241575357,1.253961179,1.271474115,1.28317837,1.288984006,1.288688237,1.29131023,1.325490366,1.354357701,1.381799443,1.385762542,1.385117204,1.386039099,1.422792412,1.435602345,1.446198637,1.486025889,1.483148585,1.501471747,1.539365991
demandDE-83,1,1.006521344,1.010970719,1.035504249,1.036099559,1.051197604,1.058375045,1.068290456,1.078533035,1.087300258,1.088735237,1.102465284,1.112660285,1.141870005,1.148130103,1.148410823,1.151941475,1.160991524,1.165512608,1.174940482,1.179349813,1.200752607,1.205610228,1.228868522,1.242466816,1.260216129,1.281039906,1.315514012,1.337964105,1.35148215,1.369824261,1.383333373,1.397369532,1.418558702,1.419651819,1.454343708,1.471127858,1.48071617,1.487777309,1.508497016,1.511381096,1.516022732,1.523312938,1.543711585,1.562851005,1.563353313,1.597962589,1.614976308,1.627619776,1.616252564
demandDE-84,1,1.008476358,1.009172947,1.017984368,1.019557266,1.038493559,1.060243442,1.06250183,1.087585458,1.101448219,1.10801184,1.115706366,1.1234367,1.125806838,1.140742803,1.150194672,1.153127421,1.168508695,1.164086597,1.17163001,1.162378438,1.183644859,1.192763043,1.19534167,1.206059869,1.202002578,1.205012096,1.198772062,1.201762566,1.200886837,1.220811655,1.218018023,1.227840294,1.231443238,1.25804482,1.257490813,1.27596976,1.307974561,1.336931861,1.367385392,1.375338162,1.389658611,1.405201125,1.427730333,1.452157187,1.478162012,1.489709284,1.5021298,1.514442352,1.520305512
demandDE-85,1,1.019395764,1.023959406,1.029737438,1.056106856,1.066663316,1.069099519,1.096569847,1.113713606,1.124101063,1.12543703,1.120507437,1.144205383,1.144037479,1.162847249,1.158730885,1.174340103,1.182167909,1.208255973,1.229515671,1.231476152,1.23793982,1.247158786,1.242862102,1.256426773,1.283812307,1.294085076,1.2941204,1.301497439,1.300494594,1.310378539,1.309109563,1.312473124,1.337981477,1.348590795,1.33745283,1.349355632,1.367310554,1.378576504,1.38173309,1.39289387,1.39729527,1.405983099,1.400816229,1.413825645,1.419449577,1.442389621,1.467112937,1.46067284,1.474473901
demandDE-86,1,0.997738406,0.993132987,0.992431944,0.994914175,0.999752331,1.011685463,1.023844666,1.029269508,1.049431645,1.061396013,1.059816882,1.087851015,1.083952992,1.115285173,1.132401902,1.129135698,1.131795273,1.153170097,1.159282176,1.181660257,1.203538781,1.218972734,1.228834174,1.22110926,1.254582867,1.288411947,1.291288773,1.295482795,1.30303036,1.322797639,1.34979981,1.366403973,1.379754049,1.412399786,1.415457094,1.442218393,1.444954198,1.452847256,1.483283172,1.490957759,1.494540028,1.512243144,1.503218597,1.50932525,1.52456164,1.538699391,1.555768494,1.569597981,1.582733859
demandDE-87,1,1.003788796,1.007737683,1.017398679,1.021241498,1.038857193,1.054906068,1.052897521,1.065206721,1.07538492,1.093943975,1.114539493,1.121411609,1.126954874,1.133788064,1.14580514,1.14699576,1.148491621,1.160265991,1.176867612,1.201041677,1.215509208,1.220582326,1.229713445,1.2443923,1.254277349,1.281045581,1.282059402,1.28704675,1.292608106,1.298822157,1.302337212,1.301321494,1.323499322,1.330770161,1.339008303,1.332951017,1.34487287,1.361521094,1.353413334,1.375539545,1.389765936,1.407788719,1.422183226,1.452916224,1.457340072,1.474431608,1.499180244,1.513239791,1.508412666
demandDE-88,1,1.014988354,1.025079358,1.033456516,1.050776742,1.064557523,1.076788768,1.086559983,1.088039418,1.101574436,1.105006796,1.105625757,1.107885757,1.119469538,1.135748346,1.142300981,1.164694152,1.177405564,1.186056773,1.202678304,1.214323116,1.215781782,1.22635763,1.250171265,1.257602338,1.269277841,1.270899882,1.291084253,1.309677647,1.317045104,1.312692663,1.32962684,1.341860659,1.36891942,1.384488449,1.392721866,1.422552317,1.449391404,1.45850299,1.447284409,1.472805336,1.513004093,1.527868675,1.532041525,1.526817308,1.554000575,1.562961998,1.587557219,1.613178949,1.598651372
demandDE-89,1,1.002054808,0.995825297,1.009629983,1.014980711,1.030374068,1.050681839,1.060787418,1.056284649,1.067361028,1.079844361,1.083403724,1.08772485,1.108025961,1.116193589,1.1436956,1.144729395,1.160721462,1.17445711,1.206147516,1.214077523,1.222289582,1.233105706,1.246646266,1.274259365,1.29248166,1.284774457,1.290650008,1.302558725,1.327514784,1.330898594,1.347246797,1.368270288,1.380115087,1.40522926,1.409625606,1.436039391,1.470039071,1.487838493,1.499701064,1.510328259,1.529727722,1.533038241,1.56477716,1.56521467,1.593065884,1.61009009,1.648085856,1.636065539,1.665782776
demandDE-90,1,0.998562087,1.009436295,1.023705539,1.038835727,1.060982527,1.078377464,1.094975101,1.109409813,1.119710253,1.140210038,1.162645845,1.171772812,1.194170701,1.201810518,1.204449032,1.199706427,1.213468823,1.220406581,1.24012231,1.248817116,1.268874959,1.294225647,1.314329223,1.330688764,1.326533852,1.331048828,1.347946188,1.348502738,1.359269415,1.384764392,1.389425543,1.390477686,1.398576874,1.434209251,1.465303653,1.464786939,1.465945168,1.494058736,1.509298186,1.534448151,1.552382771,1.574765431,1.586468631,1.618146432,1.637322503,1.674952123,1.708368824,1.744852449,1.730691839
demandDE-91,1,1.014509015,1.033632643,1.032566331,1.051534714,1.054252298,1.065490543,1.089407095,1.094113809,1.100184266,1.108040677,1.126773011,1.119928498,1.129754414,1.124649612,1.11972181,1.116056756,1.139304859,1.149700397,1.167608371,1.169140127,1.194542807,1.207026607,1.202958643,1.206718736,1.234753093,1.255672658,1.251370381,1.27423411,1.290071765,1.30803645,1.329773557,1.346699616,1.362921237,1.364493408,1.372389561,1.392785822,1.400411235,1.410198661,1.419868931,1.430557833,1.44802647,1.469202971,1.494554407,1.489275309,1.495693673,1.524951236,1.53743623,1.561211588,1.599047129
demandDE-92,1,1.015590456,1.025617084,1.035324888,1.05720971,1.06697996,1.064056859,1.086674449,1.112236586,1.135598263,1.147203796,1.155845692,1.171867088,1.179210621,1.193033614,1.191817897,1.219089743,1.225454779,1.227034159,1.237809553,1.238925421,1.255360621,1.285866767,1.28835177,1.306153562,1.310215184,1.328972307,1.326434028,1.335366469,1.343484148,1.346151583,1.364998978,1.371605302,1.391787929,1.413954541,1.411647483,1.44091527,1.464109011,1.505177877,1.518939408,1.510625511,1.516893727,1.547859903,1.557888009,1.563467834,1.587304384,1.600663114,1.621258113,1.65065642,1.667896066
demandDE-93,1,1.007039207,1.024599397,1.032877877,1.033418724,1.032155848,1.033750552,1.049818409,1.057617869,1.060272205,1.072368834,1.081745386,1.094903395,1.12292491,1.137030971,1.143273988,1.161976337,1.191322237,1.203240029,1.202216273,1.206132233,1.235127422,1.251811193,1.272912552,1.283532488,1.293691873,1.309495959,1.308832476,1.303396464,1.307009906,1.331569669,1.33600588,1.340691327,1.348436587,1.355317453,1.368375015,1.38291728,1.417002063,1.448731679,1.454649867,1.488060508,1.511850189,1.514844129,1.535583158,1.568679874,1.586995679,1.593811124,1.588118033,1.601504378,1.639675269
demandDE-94,1,1.010442256,1.030862233,1.028375029,1.031630064,1.046916512,1.05957855,1.079389304,1.108242561,1.109707315,1.127340335,1.14839593,1.159926438,1.17043864,1.191659919,1.206648748,1.226153538,1.23890064,1.232688532,1.234498493,1.246061331,1.277429943,1.279996333,1.308619903,1.32819249,1.347098816,1.374875179,1.384494215,1.389570453,1.400143484,1.39521661,1.414080643,1.42535129,1.438971302,1.463761791,1.457448286,1.485696586,1.50919139,1.540590641,1.551964934,1.563103647,1.589519717,1.616474957,1.649527858,1.674048526,1.682676119,1.721901295,1.728178808,1.758258483,1.781836197
demandDE-95,1,1.010455253,1.019769873,1.032961273,1.043138078,1.04408425,1.054532466,1.077625427,1.086568221,1.093976584,1.104180855,1.127350012,1.126603305,1.134137907,1.14657806,1.172972768,1.188690841,1.187359317,1.19265842,1.18797626,1.202484261,1.215025133,1.225797415,1.236367961,1.251825169,1.272860186,1.292419767,1.289459599,1.301059144,1.304501532,1.314165681,1.325020092,1.335934975,1.369004346,1.365928936,1.373539044,1.384504132,1.394730738,1.403977069,1.419153805,1.44567032,1.461342196,1.475591663,1.504558597,1.526425823,1.528387342,1.546561597,1.575150558,1.589822046,1.588462483
demandDE-96,1,1.009173824,1.016669069,1.03291461,1.041735096,1.045411347,1.070041044,1.088303791,1.092428969,1.116863994,1.114134511,1.12091761,1.145424247,1.161836426,1.17069044,1.183188641,1.184253545,1.190297326,1.201379505,1.216440494,1.239561459,1.249797064,1.252022972,1.268447628,1.279686015,1.29010955,1.313431493,1.321931445,1.329314322,1.339158549,1.366539221,1.377891826,1.388061579,1.41054564,1.416881809,1.440498109,1.448849267,1.485749751,1.483503811,1.518841339,1.519105523,1.53237556,1.56872686,1.584459501,1.60575575,1.603784665,1.644900805,1.638202525,1.654057853,1.655574208
demandDE-97,1,1.018397206,1.035871034,1.062798879,1.077201557,1.085981195,1.113514096,1.127312537,1.140396117,1.143171557,1.144672268,1.154159796,1.166364681,1.172505128,1.179345856,1.193328129,1.191691959,1.196462138,1.217734387,1.238322219,1.244764641,1.263125641,1.27735099,1.299246394,1.308022278,1.323196637,1.337819173,1.358954449,1.372831316,1.395990599,1.394191934,1.404595687,1.410593768,1.418613315,1.443066173,1.459712802,1.463907733,1.488809527,1.517420434,1.530269221,1.525750117,1.51475593,1.545153116,1.570370687,1.600378944,1.605549263,1.629634726,1.620131217,1.620252228,1.645627505
demandDE-98,1,1.009068705,1.018742647,1.028872076,1.035048764,1.058284231,1.073378169,1.082942826,1.103363962,1.116554484,1.143605708,1.157688284,1.175520942,1.187108363,1.179519327,1.175682183,1.18070201,1.197925694,1.211479082,1.22889344,1.256090346,1.28455841,1.287216455,1.299122216,1.325204085,1.330881745,1.34321677,1.353280228,1.374026436,1.375096708,1.37590679,1.377844686,1.397378465,1.403622539,1.444110717,1.465720827,1.489882855,1.493880226,1.517850042,1.535532893,1.566518779,1.605913055,1.623096895,1.637257946,1.660350177,1.662127146,1.67860237,1.708853057,1.733509445,1.76525905
demandDE-99,1,1.009697121,1.015859538,1.038163649,1.065471316,1.071134973,1.087239937,1.092851374,1.115054779,1.126702789,1.137349107,1.155471308,1.180902122,1.191926951,1.20290656,1.21999775,1.23631082,1.233865356,1.235024352,1.251577072,1.28155773,1.297840723,1.312200089,1.339590638,1.348535085,1.369409379,1.382631769,1.380276454,1.402699879,1.412066298,1.440454101,1.460713797,1.4775392,1.477840413,1.484650624,1.494965538,1.519855915,1.545667038,1.562223813,1.591701069,1.585819002,1.606598276,1.633057083,1.642880143,1.67362361,1.688807224,1.709234647,1.706705059,1.712346845,1.706120798
demandDE-100,1,1.007224985,1.002647574,1.013270555,1.023387788,1.041479453,1.058943529,1.081526963,1.103353097,1.093421075,1.104535435,1.128565277,1.128595361,1.124152725,1.14335249,1.154606382,1.164289369,1.168936134,1.181365098,1.204361167,1.217413911,1.228973858,1.241549495,1.258437261,1.271687624,1.282993849,1.304903026,1.323992528,1.351410978,1.376813589,1.399838326,1.413636702,1.420996149,1.44042403,1.452671313,1.478970527,1.503769741,1.517649799,1.532431417,1.566722596,1.601847159,1.630847974,1.640037025,1.679092332,1.694955429,1.708810616,1.732963073,1.72224866,1.743024793,1.754370721
demandDE-101,1,1.024680607,1.042977724,1.051699349,1.058748436,1.07847067,1.097271411,1.110927271,1.11373731,1.122978013,1.148224044,1.152518279,1.171052087,1.201684464,1.218367347,1.24446562,1.262690204,1.268101131,1.292100028,1.305294267,1.318696557,1.351463973,1.375642437,1.393363515,1.407750942,1.412489429,1.425461709,1.45474009,1.469713101,1.486061285,1.505893181,1.540298324,1.546195362,1.576598757,1.58186631,1.613524027,1.604030423,1.621756604,1.63391665,1.635301725,1.663910072,1.690398534,1.713760448,1.718202852,1.724805889,1.770343356,1.787632356,1.812298894,1.823761259,1.830948991
demandDE-102,1,1.014360982,1.019611723,1.037996893,1.056270051,1.067984174,1.071417411,1.083355499,1.09271307,1.102194112,1.100929854,1.099992876,1.112658677,1.142037724,1.147581406,1.142237289,1.158190245,1.166551016,1.16098362,1.165405146,1.181267108,1.192529565,1.227385643,1.249466341,1.275143266,1.306262196,1.320884696,1.343687189,1.344977655,1.346586425,1.344267275,1.362135883,1.372672185,1.391077002,1.422004675,1.446074558,1.452948019,1.464287001,1.487717738,1.475813029,1.498114159,1.53476043,1.55208043,1.571325242,1.574779334,1.589005749,1.598308683,1.597815482,1.618973321,1.659840589
demandDE-103,1,0.998362083,1.022325543,1.022031861,1.03377161,1.028598865,1.039840447,1.067481099,1.071457106,1.08481107,1.098867685,1.103341621,1.115759779,1.13220089,1.141059367,1.164216356,1.172536905,1.189355747,1.213766392,1.230922466,1.243859454,1.270091063,1.28809263,1.302928269,1.323558429,1.322060229,1.331642159,1.34150544,1.349320544,1.367643075,1.387870233,1.406376909,1.402072906,1.427126794,1.461611537,1.486284362,1.521494746,1.546547122,1.563541823,1.579180083,1.599795361,1.632945777,1.667134149,1.687475056,1.697969606,1.711966163,1.707033074,1.708730373,1.749733098,1.769185182
demandDE-104,1,1.023076275,1.022374711,1.043196727,1.051569727,1.06343049,1.07140651,1.07129855,1.078575338,1.08139281,1.095447352,1.115587145,1.12292507,1.132516951,1.143196791,1.17170497,1.175893454,1.197667081,1.210558451,1.226219986,1.233174464,1.229342388,1.243412686,1.251291177,1.246860739,1.249190183,1.253550403,1.259102937,1.271321559,1.288791448,1.3032373,1.320573493,1.330066271,1.328411192,1.340927636,1.371425418,1.377303851,1.392023557,1.42269231,1.426684699,1.444147357,1.473642569,1.508089613,1.530024934,1.534312297,1.56876437,1.581813195,1.604158709,1.615669045,1.647986334
demandDE-105,1,1.00597073,1.014379526,1.032897753,1.056115557,1.08293734,1.103312162,1.114373731,1.131586485,1.146896215,1.160137206,1.155573493,1.175722466,1.189120563,1.194063288,1.223878393,1.253311415,1.252397499,1.274331465,1.278400575,1.281093386,1.291663398,1.301121693,1.294734454,1.300031148,1.327462793,1.357938256,1.362991973,1.388138715,1.423545587,1.429715566,1.439654881,1.442968584,1.461908071,1.485158965,1.497041358,1.501309804,1.51111468,1.526029085,1.535269378,1.555961466,1.551246274,1.571488783,1.563433786,1.569944007,1.571556141,1.574853364,1.581586232,1.592952489,1.621355454
demandDE-106,1,0.995215237,1.005249003,1.00818826,1.0179796,1.036636698,1.057753457,1.071875476,1.062513923,1.070304255,1.069884495,1.094731484,1.110162937,1.117506445,1.12141159,1.118957846,1.10976167,1.137178225,1.161860323,1.178457408,1.202143188,1.19976402,1.210658811,1.220080011,1.249194435,1.257014114,1.268860033,1.272929397,1.296832072,1.309008782,1.320810683,1.336319897,1.345438592,1.373796112,1.398795733,1.418330304,1.413092541,1.431953845,1.43365594,1.446848977,1.456521249,1.471987593,1.48346077,1.500249168,1.502624411,1.498607491,1.519113931,1.54377799,1.55157349,1.559063046
demandDE-107,1,1.006905071,1.000615189,1.012878034,1.016266616,1.011373984,1.023891742,1.020028454,1.027396194,1.043172583,1.054594495,1.061437686,1.073781901,1.071518906,1.079311759,1.102470934,1.095243101,1.102267915,1.100325643,1.094422244,1.108998945,1.130608891,1.127438844,1.12501785,1.140712884,1.157324196,1.158175908,1.168494025,1.167436702,1.192030141,1.209788419,1.211888782,1.214393254,1.230960456,1.260067166,1.273978776,1.286924068,1.290666166,1.304515344,1.330651894,1.338898821,1.357889686,1.362521686,1.401193867,1.412307804,1.405786526,1.419900421,1.459458053,1.474564693,1.493236908
demandDE-108,1,1.016571013,1.025561115,1.025345919,1.025730453,1.020564191,1.028917319,1.04536128,1.045978231,1.057085978,1.061282805,1.072083686,1.072759587,1.096652524,1.113241056,1.136887616,1.165841426,1.18711109,1.19638594,1.203296643,1.209158059,1.233060534,1.245456683,1.274262307,1.285742302,1.293284605,1.318148116,1.336328944,1.365652641,1.371962822,1.384746895,1.3772974,1.408592671,1.406568907,1.440524417,1.452507244,1.460272718,1.473624128,1.486585018,1.48654991,1.508704897,1.53330818,1.562307524,1.576431347,1.581142249,1.606613567,1.633082561,1.671585734,1.68519732,1.699860476
demandDE-109,1,1.00711793,1.014040457,1.032615958,1.042942198,1.049127536,1.062058823,1.068482656,1.097212618,1.103488048,1.129921178,1.120570586,1.137112537,1.137845551,1.145007442,1.142942919,1.154579246,1.164795991,1.185145574,1.176892265,1.183680729,1.192961794,1.183646363,1.197562996,1.198451359,1.20245745,1.220226505,1.234048579,1.235556108,1.239472424,1.265487897,1.266124118,1.287098053,1.308383461,1.316394938,1.31249197,1.321341557,1.31455452,1.326150093,1.353171172,1.358132621,1.365655208,1.399324533,1.414288618,1.42271095,1.433779683,1.447400447,1.449530022,1.47587109,1.490250568
demandDE-110,1,1.00635383,1.007605552,1.011078698,1.019715985,1.040042656,1.040513698,1.055640288,1.074886581,1.088881486,1.086330189,1.100988413,1.10809561,1.11946532,1.136206357,1.155609293,1.15776049,1.162071604,1.170750262,1.182504703,1.200929736,1.228940121,1.232229873,1.238431608,1.246202559,1.272638613,1.271374693,1.296634241,1.304391377,1.318743299,1.321222469,1.328638989,1.362681452,1.378841319,1.398456377,1.414082739,1.435238588,1.446034894,1.481343731,1.491327296,1.503546191,1.503863025,1.512836617,1.543190197,1.532401616,1.540248855,1.55097617,1.586869171,1.596773444,1.637760098
demandDE-111,1,1.001711519,1.012147216,1.009938194,1.012327245,1.01480639,1.032482098,1.057442019,1.080106833,1.101024407,1.118378591,1.110532317,1.12400278,1.1320563,1.146932328,1.159660964,1.155731492,1.169136255,1.169169444,1.16652037,1.17500527,1.182887895,1.193196752,1.213359694,1.213311441,1.229947618,1.24802322,1.260838519,1.274448821,1.277221896,1.297167133,1.290315,1.286405128,1.286365473,1.311072996,1.329435378,1.345978011,1.369249892,1.404258927,1.416165122,1.423762105,1.444829065,1.467936473,1.484688669,1.488541103,1.521813675,1.555399325,1.593343466,1.614840227,1.619705988
demandDE-112,1,1.018946233,1.025288221,1.029110401,1.036528728,1.037743913,1.035115962,1.059980483,1.055842048,1.08286036,1.088149475,1.114411055,1.120178667,1.134482334,1.148410929,1.16808561,1.179636744,1.17131397,1.201538717,1.215050558,1.225759051,1.232060088,1.239917278,1.268583363,1.27563223,1.290766287,1.29545396,1.324059856,1.323831084,1.334295828,1.349317351,1.365426159,1.38066855,1.391647108,1.413489426,1.419692591,1.433519209,1.441887161,1.454227544,1.463730511,1.481402116,1.492642296,1.505673106,1.500904652,1.529466714,1.547779666,1.590622681,1.599962329,1.610246469,1.609897867
demandDE-113,1,1.01237853,1.035985477,1.053793485,1.067118768,1.070329293,1.078807448,1.076161448,1.09743027,1.126902442,1.141792535,1.150991664,1.166564407,1.160991541,1.172289291,1.180939063,1.203262211,1.214622158,1.208465202,1.229840178,1.240444447,1.258583839,1.275548481,1.285686473,1.312334502,1.324494853,1.331243648,1.337616286,1.341729981,1.360152814,1.377586837,1.415324729,1.439641483,1.443593741,1.45565362,1.455533018,1.468026041,1.495929353,1.520747141,1.522414207,1.558836046,1.57923353,1.587421274,1.59529775,1.585895981,1.616857067,1.651023069,1.648711846,1.672363352,1.673101019
demandDE-114,1,0.996157907,1.006955741,1.026356935,1.04914455,1.060657835,1.068898869,1.07270367,1.063670595,1.062687929,1.076164803,1.099068742,1.117947548,1.131699161,1.137762652,1.14854094,1.173632149,1.182215359,1.212518102,1.231182532,1.246885003,1.263083667,1.285836689,1.29207654,1.290054552,1.305127574,1.318394959,1.333446532,1.353832526,1.349464984,1.37742335,1.407516843,1.413737328,1.43750932,1.456531729,1.454337384,1.460625645,1.473104152,1.471720032,1.465899548,1.475959388,1.480658885,1.475550008,1.509134827,1.509397785,1.510333671,1.541909538,1.54830964,1.558335135,1.598023927
demandDE-115,1,0.995727174,1.00298299,1.000243829,1.019586152,1.01116137,1.038191711,1.04778664,1.069300757,1.069694324,1.08057523,1.097564376,1.1072189,1.113940418,1.143829526,1.156038529,1.169690591,1.186550443,1.194148049,1.201095802,1.224489684,1.241787413,1.236746218,1.250658964,1.271226233,1.277565813,1.295173103,1.30140936,1.302040165,1.313167091,1.313282556,1.310004723,1.34215599,1.363432404,1.387383994,1.392116394,1.409912146,1.428179706,1.436735601,1.459896089,1.482756869,1.486100112,1.503244761,1.498127737,1.503601232,1.527823603,1.546025771,1.563751476,1.573834141,1.598080493
demandDE-116,1,1.006213296,1.018133891,1.012730936,1.036141185,1.030461137,1.03585299,1.04039187,1.052840512,1.082474683,1.087589771,1.083516325,1.11030665,1.133086755,1.145100707,1.138097023,1.135454814,1.131272103,1.141593607,1.165575504,1.171034057,1.181368483,1.18915076,1.198642565,1.214312416,1.220208857,1.233870607,1.235296363,1.254331831,1.258828564,1.265727368,1.295639612,1.321381398,1.330482204,1.350573612,1.347091922,1.36601068,1.377579541,1.387664659,1.394133947,1.401972784,1.400683648,1.403384159,1.431546199,1.44798505,1.455127843,1.452395423,1.447844446,1.459783845,1.478877437
demandDE-117,1,1.021650153,1.023772653,1.050767261,1.074837433,1.092668283,1.09819821,1.106972372,1.118896394,1.113461822,1.111984347,1.111729895,1.130306983,1.141723175,1.144479697,1.163167849,1.168254037,1.179856036,1.17233137,1.188585497,1.179212037,1.19924025,1.205903059,1.214029428,1.221008632,1.237081838,1.230044447,1.249534378,1.251623368,1.254508668,1.277974413,1.271682881,1.282103631,1.305427355,1.33060428,1.351065965,1.364406609,1.395365534,1.420692366,1.423057672,1.44805067,1.464607248,1.455519569,1.486963166,1.49711951,1.499521511,1.499230484,1.528921062,1.544030728,1.540284301
demandDE-118,1,1.018050162,1.029896743,1.038053492,1.044978336,1.056204358,1.076526047,1.093502596,1.122032535,1.112044241,1.125304852,1.131114616,1.135633679,1.153016556,1.179388172,1.191009536,1.219577329,1.245638922,1.251464848,1.267948764,1.278040884,1.28376155,1.293428938,1.290282599,1.298366136,1.311508191,1.330495164,1.351306964,1.369197684,1.397388849,1.413251895,1.411355998,1.421599582,1.454792127,1.464159525,1.474215649,1.504392257,1.491087416,1.510345829,1.52459755,1.553725749,1.563097394,1.594749152,1.631893516,1.655518333,1.642696494,1.672513227,1.68164747,1.717634741,1.745262556
demandDE-119,1,1.005969113,1.014413934,1.01296996,1.032318419,1.038098162,1.038482763,1.047688561,1.05747421,1.063253194,1.06627189,1.075197953,1.082283197,1.097061142,1.113197657,1.128634971,1.144985205,1.155632517,1.149212919,1.15356946,1.168263621,1.1873837,1.192365314,1.226555679,1.239106476,1.240587077,1.256189576,1.276278539,1.30607014,1.323466098,1.347542046,1.377905131,1.386006555,1.397142693,1.408696993,1.442126128,1.451055674,1.472096578,1.480227258,1.495042125,1.523815325,1.535668861,1.554971178,1.550765944,1.552347601,1.573487015,1.577713012,1.571979915,1.578933232,1.591042481
demandDE-120,1,1.020864774,1.036270193,1.045358939,1.052256913,1.047941285,1.052997274,1.058522568,1.061318133,1.066656042,1.082286708,1.096441224,1.104738343,1.109588181,1.126234321,1.128899588,1.130591419,1.143733418,1.145015176,1.168614045,1.194448935,1.212658002,1.22515316,1.235324652,1.265594721,1.289797155,1.289331505,1.314077474,1.338395371,1.351094166,1.376319644,1.396847705,1.422534491,1.440242146,1.449792211,1.474375276,1.472365173,1.46468618,1.483772834,1.507284406,1.538835984,1.54169415,1.563526183,1.578700502,1.608713457,1.647995977,1.643497109,1.643471752,1.652675554,1.674360268