,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
biomassPrice-80,4.5,4.547074384,4.547675238,4.531699545,4.654339867,4.654956229,4.776431248,4.807418843,4.907206039,4.902846098,5.015919156,5.0364662,5.157874483,5.352255364,5.393171044,5.534716357,5.750511844,5.711844588,5.644009921,5.69834016,5.71115222,5.667599769,5.68903348,5.688369494,5.70079691,5.665102609,5.563754614,5.644392646,5.630038087,5.729930495,5.834098275,5.855680745,5.947092207,5.857338577,6.042309485,5.973489846,6.074088218,5.955230271,5.952917848,6.121833885,6.404531021,6.606494346,6.695789871,6.61824332,6.720121884,6.896346365,6.93601878,6.85760704,6.823331779,6.669377294
biomassPrice-81,4.5,4.455791128,4.490989141,4.562027619,4.669595937,4.679107065,4.586874201,4.595227207,4.559110811,4.651089906,4.737974983,4.810192801,4.766229653,4.951013755,5.087045975,5.198605478,5.210318168,5.328790724,5.274508555,5.280816111,5.333490974,5.423370864,5.631010118,5.693341786,5.696525108,5.748908937,5.814772868,5.904999823,6.02614557,6.109132656,6.218908911,6.354488273,6.454919455,6.623018262,6.81555973,6.721285838,6.734720573,6.969211886,7.060516163,7.061911925,7.363962826,7.659349342,7.61969488,7.853794446,7.840044579,8.188379498,8.463799444,8.514913016,8.765147479,8.612579303
biomassPrice-82,4.5,4.532055662,4.478655625,4.596085619,4.70119666,4.60717649,4.65744624,4.797872126,4.860810351,4.978217627,5.113929593,5.158823503,5.178988374,5.346951337,5.352842077,5.443119343,5.547807285,5.65353474,5.877344993,6.003848962,6.063926276,6.186429953,6.158450321,6.302413758,6.44231818,6.637275693,6.849546898,6.961226356,6.947811192,7.033546871,7.081870716,6.959738884,7.197227838,7.264239847,7.2868532,7.417245486,7.613687482,7.830183036,7.906112884,7.971637894,7.815911315,7.913814161,7.979989205,8.01326778,8.260079596,8.565448933,8.822057216,8.983183528,9.031251002,8.854248533
biomassPrice-83,4.5,4.580172142,4.655879958,4.686086071,4.694686309,4.744003214,4.662718514,4.711808549,4.706149486,4.852369629,4.903794104,5.014124269,5.128817206,5.179715212,5.202138798,5.322260904,5.293661406,5.342409043,5.52341465,5.534969759,5.472487207,5.508062933,5.421373985,5.330579643,5.492027886,5.602061255,5.615846401,5.773547201,5.912071174,6.123222824,6.071157146,5.923091078,5.92355519,5.850026731,5.965002959,5.986654397,6.204008095,6.314224782,6.548252776,6.727472422,6.833921046,6.988454257,7.124041074,6.991792538,7.112912909,7.385111899,7.556639626,7.838447851,7.753796826,7.85877311
biomassPrice-84,4.5,4.646490439,4.632098448,4.731911213,4.914590962,4.892549737,4.896117023,4.900512604,5.046603649,5.099795107,5.242381497,5.26636622,5.357742975,5.521230602,5.551851896,5.628055886,5.573437917,5.60781283,5.700807826,5.737908297,5.697352578,5.731746735,5.677239926,5.606896679,5.66656776,5.936338883,5.945480369,6.039638949,5.999636087,5.979665758,6.063888993,6.026823617,6.056347464,6.282525169,6.27082199,6.538121292,6.580226535,6.57254388,6.534785003,6.692493507,6.729691026,6.809507111,7.061385793,7.170648567,7.078840181,6.898758885,6.973720384,7.028377428,7.122930755,7.134884767
biomassPrice-85,4.5,4.409569974,4.380500671,4.359487567,4.404022181,4.429637407,4.430339058,4.437358612,4.454285933,4.526077692,4.590364716,4.694454909,4.821933526,5.028710745,5.183467198,5.199468137,5.334282133,5.378926615,5.237453895,5.373471274,5.455476189,5.395212048,5.399440148,5.38118539,5.343354014,5.367545959,5.586956606,5.712225081,5.883273326,5.914113991,5.925927878,5.89039771,5.86298448,5.977675198,5.853910728,5.920555534,6.014114892,6.020749765,6.250688747,6.334164005,6.26245939,6.180658556,6.34305673,6.478690404,6.578780656,6.789171478,6.86701389,7.014019056,7.257967751,7.536369114
biomassPrice-86,4.5,4.565405055,4.69055149,4.750323081,4.841758928,4.833909114,4.916953671,4.928282103,4.826083406,4.74491932,4.799018651,4.825609784,4.899541222,4.972301932,5.027235106,5.010922904,5.090509692,5.092273095,5.223996313,5.324396342,5.298016725,5.253896272,5.468044304,5.580896898,5.741097525,5.721146879,5.719902043,5.794497803,5.949193853,5.919623591,5.823404534,5.950154717,6.124214606,6.263356226,6.37519648,6.542884474,6.520811845,6.524143534,6.56584576,6.57997623,6.670285898,6.631425976,6.689892333,6.739340947,6.808650463,6.966613528,7.162197426,7.271746204,7.290839426,7.356143779
biomassPrice-87,4.5,4.433974147,4.550987019,4.644070995,4.688823613,4.77606094,4.897898455,4.982780151,4.894380523,4.934752747,4.876833984,4.892894556,4.842050272,4.940281908,5.025552829,5.011981031,5.098753245,5.139230229,5.185090703,5.266334376,5.240306314,5.298576894,5.41674106,5.475748662,5.671744377,5.837077539,5.945468514,5.8133132,5.743353659,5.840647629,5.997357514,6.002628487,6.066510572,6.115464382,6.24692316,6.299643695,6.34380821,6.40860247,6.548455049,6.825916804,6.945649854,6.846988232,6.669815936,6.642086787,6.675403522,6.791373933,6.867271378,6.95522536,7.116697417,7.255026347
biomassPrice-88,4.5,4.601742475,4.629699385,4.623603928,4.749296454,4.928944201,4.989706396,5.002695237,5.114785948,5.18875618,5.324361011,5.392676933,5.492121872,5.524583306,5.584122519,5.742781626,5.928813388,6.214652923,6.311231476,6.190394051,6.06477118,6.174549079,6.290236184,6.12099641,6.214864289,6.174365201,6.188846452,6.293163859,6.557985198,6.602235406,6.806039768,6.784530845,6.936955767,6.99089313,7.016694324,7.092350064,7.106733883,7.11566946,7.043321129,7.138764478,7.146312895,7.181505752,7.2259864,7.127016649,7.010873437,7.071829939,7.122592552,7.039855393,7.291480699,7.516909362
biomassPrice-89,4.5,4.524908806,4.613193126,4.60811653,4.572079723,4.615153471,4.704977817,4.818399471,4.963416184,5.080646923,5.114854584,5.254936321,5.41741785,5.394115483,5.434131332,5.282669211,5.261592717,5.352635039,5.364972798,5.258840311,5.34550834,5.538529161,5.413038817,5.408079632,5.502729624,5.5543646,5.513122543,5.56999034,5.445982748,5.527130639,5.600379425,5.652662309,5.723897982,5.931655676,6.184024012,6.072421754,6.067081122,6.082470103,6.114128766,6.276067915,6.345245835,6.59951488,6.564212402,6.526340477,6.417910043,6.46497797,6.59021035,6.721601921,6.895287671,7.031573295
biomassPrice-90,4.5,4.543747053,4.638699,4.80942569,4.822947386,4.745545568,4.788253761,4.996191893,5.052678958,5.280642933,5.248624778,5.318398058,5.337313228,5.208813732,5.121722656,5.112652804,5.236888328,5.334322312,5.309152488,5.433587548,5.569847029,5.486718934,5.499083865,5.551096636,5.491977898,5.444534432,5.404750261,5.442307422,5.545230269,5.679188603,5.687602695,5.776194661,5.818246097,5.71973499,5.760027153,5.879916133,5.851720527,5.85102761,5.892982438,6.041684638,6.045794365,6.190200495,6.237807663,6.256361057,6.280769276,6.250880787,6.385890221,6.549686445,6.636481951,6.475594381
biomassPrice-91,4.5,4.486879596,4.541665113,4.720986167,4.670306645,4.697921787,4.665944831,4.763235353,4.800590308,4.844501907,4.915226116,4.858310958,4.814484478,4.945075169,4.921392789,4.970007796,5.11322457,5.170649647,5.238271399,5.207114455,5.160904731,5.189204834,5.30788941,5.471860404,5.504006935,5.742257815,5.71117707,5.802019687,5.92677982,5.990389147,5.860084304,5.884531106,6.065756262,6.205072941,6.349208407,6.225589462,6.196865461,6.248431061,6.337504435,6.450791683,6.600914267,6.653987157,6.723956277,6.734002277,6.900105971,6.952760764,7.125198452,6.969257619,6.888673422,7.028582396
biomassPrice-92,4.5,4.579130556,4.753044319,4.767638733,4.942248577,5.050533769,5.140279986,5.070951942,4.998195131,5.032348721,5.166308348,5.215718553,5.198195691,5.211156719,5.142399659,5.2648601,5.491517997,5.371833334,5.277715699,5.417363844,5.473042035,5.572439314,5.539541366,5.409082572,5.604218521,5.655594693,5.770153093,5.804113334,5.900185636,5.994260226,5.911208737,6.137612706,6.202856776,6.269064047,6.318774966,6.389024448,6.517740648,6.534088446,6.617999932,6.8618023,7.104249758,7.050397764,7.171225014,7.121665824,7.14465619,7.263191935,7.242831247,7.168156755,7.137060256,7.153285611
biomassPrice-93,4.5,4.582360738,4.647294997,4.725136747,4.809626813,4.878002731,4.889788358,4.771036007,4.867597575,4.946721877,5.121201569,5.065744438,5.068737814,5.095987704,5.151714762,5.164318015,5.168922551,5.089563416,5.258335099,5.297817745,5.23530247,5.245162618,5.30390695,5.423420487,5.516206447,5.63073671,5.538316247,5.550541811,5.739827735,5.776896709,5.914923554,5.838253032,5.861837271,5.846524034,5.704873688,5.820504827,5.838770156,5.837990291,6.070471491,6.062869747,6.323015484,6.413306984,6.400080471,6.363471642,6.55779188,6.634146186,6.672980046,6.807469502,6.896569437,7.115002039
biomassPrice-94,4.5,4.507168561,4.479535201,4.606215783,4.544279338,4.638677553,4.73113035,4.781090686,4.86266024,4.915894546,5.107008316,5.21088302,5.378197027,5.529465505,5.427575797,5.594289862,5.704578585,5.71504071,5.850575469,5.940335131,5.888739808,6.040015214,6.143400468,6.193227357,6.227972657,6.329317684,6.439409236,6.499746595,6.541138767,6.685663754,6.95355521,6.989461963,6.814023642,7.037257878,6.961873238,6.962269967,7.011916843,6.907426831,7.047584408,7.102094201,7.095841584,6.992918851,7.01749429,6.861651661,6.950397091,7.084620731,7.31349203,7.409464011,7.502517369,7.766118218
biomassPrice-95,4.5,4.582516292,4.605153666,4.61844608,4.655428069,4.756300997,4.781821215,4.717485239,4.752459149,4.811147465,4.839048148,4.913515758,4.999848514,5.108352471,5.189657262,5.169498913,5.215778291,5.356161356,5.312647793,5.288999765,5.412084342,5.406725055,5.436206357,5.474345259,5.620936423,5.750101673,5.734857877,5.777264971,5.790887714,5.89193686,5.93487282,6.035800454,5.945139924,6.168721924,6.398210349,6.671430852,6.941566486,7.219052543,7.397210789,7.571048763,7.57577084,7.55433028,7.692021299,7.785622076,7.739102845,7.70585554,7.560669315,7.53813941,7.450948338,7.439569881
biomassPrice-96,4.5,4.633938505,4.702941209,4.587949822,4.705597032,4.760377471,4.675151368,4.848562963,4.966739681,5.053284272,4.967040066,4.911797963,4.968136513,5.042349621,5.098248044,5.233585486,5.210363529,5.198450737,5.275866111,5.264409927,5.441753472,5.462616538,5.416819766,5.525494746,5.63846621,5.602506555,5.652135953,5.776229714,6.035744928,6.276388802,6.300020916,6.349696485,6.416851462,6.527747278,6.739051843,6.569226314,6.709224115,6.785481668,7.034477746,7.261166428,7.300287488,7.393853186,7.6350242,7.733606287,7.895583642,8.149472668,8.041999486,7.991057962,7.908364728,7.852374984
biomassPrice-97,4.5,4.483484194,4.455988777,4.481717415,4.613052032,4.743373539,4.637149219,4.697275099,4.746750065,4.906561739,4.808736983,4.78098667,4.853518033,4.928187876,4.974318139,4.99161615,5.055230569,5.04011276,5.255414102,5.112894456,5.162496716,5.329044066,5.460190178,5.38975872,5.383936012,5.385415929,5.435502771,5.475503906,5.493771548,5.588710489,5.71471848,5.904853227,6.010019602,5.972040121,6.182898968,6.19596625,6.221939795,6.369722161,6.31052272,6.360669277,6.284761737,6.467705465,6.686964043,6.903558033,7.02537512,7.125740168,7.014861053,7.273316206,7.489453597,7.749212213
biomassPrice-98,4.5,4.613334419,4.554655594,4.652560559,4.655004917,4.795245188,4.671665554,4.782623331,4.89722457,4.933024712,5.146241021,5.193901711,5.214774565,5.338845183,5.435138764,5.533947736,5.597210871,5.700141343,5.726879553,5.78894801,5.864471441,6.061707389,6.248049469,6.423129013,6.442864876,6.606140929,6.623363469,6.764520195,6.785151508,6.965412636,6.943810993,6.945972839,6.99383161,7.078563978,7.166853888,7.194428405,7.240280749,7.128917391,7.309920554,7.457182862,7.601969623,7.626774167,7.834381135,7.817404148,8.046074533,8.050551423,8.200304768,8.300022554,8.54020066,8.694899773
biomassPrice-99,4.5,4.539733022,4.675868918,4.790464931,4.804617917,4.938848464,4.873315691,5.068025168,5.130503702,5.074437339,5.127203623,5.198599769,5.364666962,5.379266942,5.435530116,5.428171525,5.508788339,5.74173542,5.760231224,5.724647236,5.696131282,5.789570138,5.815907598,6.006366036,6.136620277,6.243251405,6.31181573,6.285461896,6.366392959,6.483627478,6.501170915,6.531777045,6.625434215,6.812466022,6.898314903,7.143736571,7.477663605,7.637250957,7.704159824,7.657866428,7.957471777,7.774522888,7.780531415,7.958467814,8.010269812,8.273477433,8.23565356,8.180530858,8.271635566,8.569050743
biomassPrice-100,4.5,4.472943718,4.536294032,4.590636,4.719467372,4.759371307,4.739978593,4.84237939,4.862270722,4.912591044,5.03522692,4.944722864,4.996740635,4.960005035,5.079872649,5.126037532,5.211611272,5.280154569,5.465217426,5.478251259,5.555063919,5.637555876,5.595064637,5.78918849,5.851006423,5.956797635,6.067403677,6.172185579,6.318282782,6.415042479,6.664365124,6.633598861,6.738045842,6.751669454,6.634261562,6.681828301,6.755719817,6.847237745,7.067498435,7.067472035,6.894221865,6.898261388,6.933263036,6.968977087,7.074104275,6.957481501,7.089425952,7.053767224,6.897945169,7.118624362
biomassPrice-101,4.5,4.562336617,4.578052187,4.665632695,4.836916561,4.806424361,4.864557981,4.972133586,5.087928523,5.162202421,5.071715159,5.065329748,5.161199122,5.379337337,5.505435673,5.656388873,5.780083119,5.815479393,5.812914488,5.714998441,5.67202802,5.925775683,5.831138856,5.954414852,6.190476592,6.369300916,6.284066199,6.464955492,6.5510542,6.421404266,6.56831188,6.659905322,6.491708465,6.515340945,6.636475396,6.50329222,6.529412619,6.670994327,6.984665345,7.022927985,7.101081939,7.139136876,6.987129447,6.968735913,6.983384277,7.244383072,7.230306025,7.210697667,7.188427381,7.322520562
biomassPrice-102,4.5,4.610656603,4.562575175,4.574040031,4.584075579,4.681098972,4.748706114,4.913709839,5.006276342,4.87944982,4.819555125,4.825518786,4.899703411,5.025439755,5.055017735,5.176212684,5.303246682,5.34650137,5.33426924,5.287921127,5.268967443,5.129474744,5.071675453,5.203376984,5.181023158,5.205838467,5.257807877,5.302388321,5.365614859,5.338021018,5.322795162,5.37071079,5.521703748,5.631359993,5.703089976,5.596555336,5.730315707,5.930848138,6.023938847,6.08437303,6.372464115,6.65326116,6.854058285,6.896076447,7.022113532,7.180805694,7.132694759,7.164463554,7.479865905,7.524750429
biomassPrice-103,4.5,4.559721802,4.490289941,4.416286514,4.499918149,4.483829689,4.507229378,4.555903502,4.585357631,4.531720307,4.65450642,4.585406331,4.643963087,4.694711142,4.732495758,4.760238911,4.751965083,4.905988072,5.015680091,5.119847913,5.151987906,5.249841268,5.423637212,5.603122037,5.651310107,5.614072711,5.61617789,5.590694903,5.681688472,5.53286025,5.421022027,5.543194093,5.544533815,5.613711499,5.776405854,5.624105039,5.77981685,5.751787548,5.643968151,5.688969439,5.672877303,5.789294463,5.702579102,5.631928998,5.834440512,6.009139166,6.014010812,5.876771855,6.01868507,5.978510469
biomassPrice-104,4.5,4.522023916,4.455579548,4.515284167,4.608979479,4.571894866,4.54123761,4.532681724,4.655014852,4.652601263,4.604935406,4.686528037,4.744190299,4.711281708,4.796648788,4.760457159,4.718502726,4.733276926,4.874809477,4.922417787,4.840709665,4.875305152,4.91745277,5.005979595,5.081206125,5.252872349,5.319977078,5.439849628,5.58181643,5.547103949,5.574932737,5.701409626,5.654650813,5.579799722,5.518616879,5.632122536,5.76912657,5.864368372,5.910691476,6.076651326,6.124131239,5.998070747,6.273647747,6.161093913,6.270222734,6.351552325,6.380211489,6.463018425,6.421216222,6.510252643
biomassPrice-105,4.5,4.627791068,4.790009354,4.831995458,4.881054509,4.870344927,4.97239375,5.017413667,4.989750919,5.069032666,5.086535929,4.988157914,4.910021676,5.066115246,5.28326273,5.160340018,5.210786442,5.266225692,5.345713794,5.387337759,5.496618606,5.641195579,5.654557875,5.603028914,5.543713723,5.68828712,5.581391873,5.588240156,5.720520419,5.874022069,5.888066898,5.956837078,6.014200821,5.92927856,6.025111452,6.11648418,6.190925001,6.369143601,6.595388707,6.788544103,6.694249813,6.85030827,7.01518187,6.924908448,6.975698933,7.012814882,6.983537204,6.889598418,6.935944003,6.996780961
biomassPrice-106,4.5,4.551998484,4.528226302,4.544686838,4.596422098,4.656889033,4.700915547,4.751728245,4.770341532,4.762823171,4.872218917,4.914836007,4.942398277,5.083460398,5.294929379,5.178156707,5.34765147,5.303329846,5.232632441,5.330566755,5.348211102,5.453365962,5.626029059,5.72657664,5.821839302,5.863594444,5.811893411,5.668732194,5.771537085,5.750418728,5.837873465,5.858435744,5.94581739,5.852172904,5.88696016,6.074171482,6.306512951,6.302014559,6.460838525,6.613560157,6.50135772,6.414810914,6.464649814,6.51769722,6.744985856,6.711102956,6.635834694,6.737798423,6.869592868,7.096575023
biomassPrice-107,4.5,4.442375186,4.500083593,4.528245323,4.625864202,4.621381474,4.577871283,4.626243161,4.568831224,4.657485892,4.686248249,4.73645327,4.740213734,4.842812962,4.830735726,4.836954626,4.871101015,4.918053331,5.088801102,5.012023242,5.073278381,5.131467556,5.152531179,5.111892728,5.249577626,5.386929603,5.42194576,5.506576886,5.547854973,5.485505841,5.577469135,5.443650063,5.456239681,5.598737206,5.565748956,5.43643747,5.55652465,5.708536168,5.909260247,6.011999679,6.037452189,6.260269454,6.386318749,6.548469795,6.679854561,6.697654902,6.727432118,6.843771298,6.762035679,6.869044536
biomassPrice-108,4.5,4.46065271,4.435114478,4.51510443,4.614289771,4.600033067,4.665438549,4.728481488,4.805228218,5.019864704,4.998813226,5.175508008,5.259915376,5.354309714,5.50441941,5.520555965,5.680673227,5.730402722,5.669855087,5.671998879,5.746282832,5.799375491,5.984526304,6.177361174,6.025386134,6.204186981,6.241209762,6.187085555,6.158162534,6.041291321,6.042683842,6.168561873,6.084715244,6.009725099,6.132864839,6.260285825,6.406825047,6.614273515,6.673304859,6.762387782,6.886316887,7.157755297,7.12836958,7.336213043,7.45125791,7.511640295,7.598821247,7.880595756,8.162262992,8.255639493
biomassPrice-109,4.5,4.488398423,4.468654767,4.517896492,4.552818853,4.61600569,4.636954252,4.69934814,4.834055219,4.871895147,5.069667318,5.160922032,5.103085666,5.226866993,5.276175802,5.212432004,5.179364058,5.219431903,5.331077474,5.310615709,5.226787198,5.469797015,5.458125456,5.422212185,5.3073055,5.480872142,5.517472595,5.368894926,5.53205793,5.45675913,5.375767458,5.477965586,5.641148976,5.750151627,5.855336518,6.083490226,6.274016761,6.520895321,6.570321933,6.619528144,6.794028326,6.91775994,7.216705513,7.283730761,7.256043814,7.189334267,7.193158784,7.104002297,7.04442274,7.322378393
biomassPrice-110,4.5,4.385841309,4.32750936,4.412835467,4.439142616,4.507183591,4.546291829,4.549288812,4.515662727,4.667530256,4.866191694,4.910989632,4.82188449,4.741654452,4.847677171,4.907979336,4.927403296,5.049468454,5.1544793,5.239583667,5.345150191,5.276790516,5.304882425,5.340861454,5.447729651,5.384527708,5.312370167,5.331208953,5.249434848,5.164252834,5.091162796,5.017735895,4.993941942,5.064618253,4.990927145,5.176226109,5.285504786,5.258059692,5.247604854,5.249690516,5.280975309,5.298109108,5.472328075,5.446235006,5.534138952,5.666785058,5.766279226,5.86637237,5.979256266,6.032084225
biomassPrice-111,4.5,4.461489728,4.558961115,4.54711011,4.587719881,4.511725892,4.632941199,4.843522786,4.809007215,4.819998663,4.800935714,4.75808827,4.712376552,4.817178871,4.842851953,4.763568204,4.825513346,4.869645421,4.838103534,4.876563478,4.932347033,5.01968789,5.121682674,5.165941848,5.145574067,5.117071742,5.052416923,5.004080151,4.908951016,4.980119656,4.980973913,5.16800353,5.113167542,5.107485833,5.196144311,5.201442575,5.271017606,5.25776551,5.302357396,5.411593139,5.282853485,5.280822837,5.30281922,5.351894072,5.530928121,5.470490733,5.466694092,5.32316635,5.28178888,5.285749947
biomassPrice-112,4.5,4.660877938,4.667775077,4.867738791,4.774746143,4.840424924,5.043000539,5.091535354,5.158503431,5.06918444,5.242688249,5.407880474,5.553287472,5.591741351,5.462651137,5.596099579,5.602247347,5.534490029,5.627597581,5.563487071,5.541510581,5.595904941,5.58382464,5.832150602,5.968576711,6.243380481,6.41328061,6.669254651,6.668896546,6.743452681,6.761999539,7.005708642,7.30920772,7.268004325,7.463008281,7.585247449,7.520398595,7.47507017,7.574915292,7.911468925,7.758486737,7.736366493,7.761055433,7.94988124,8.001266551,8.053195995,8.382692272,8.454262114,8.564995899,8.839615481
biomassPrice-113,4.5,4.610768808,4.827532741,4.77834238,4.805122924,4.911477465,5.115162262,5.149031997,5.050567675,5.011040823,5.026309193,5.006613965,4.911382494,4.946401615,4.969980491,5.080490191,5.156102694,5.268706766,5.360684782,5.296022332,5.424336572,5.547036598,5.533354287,5.405374711,5.461205014,5.535974534,5.541608932,5.53781087,5.571167396,5.417914176,5.482484968,5.387502562,5.49212157,5.55834333,5.554337725,5.608277214,5.599486979,5.688976525,5.606156019,5.800569395,5.836199397,5.767359797,5.730241341,5.69276067,5.777701485,5.796907812,6.037531122,6.003107002,6.185230192,6.222949956
biomassPrice-114,4.5,4.411659932,4.544933337,4.689111654,4.651930909,4.576706199,4.701040727,4.731002878,4.696755925,4.772703637,4.78857,4.863935788,4.968406954,4.984123795,4.960566484,4.981867401,5.069008543,5.289421776,5.236372717,5.187448957,5.321006607,5.353059922,5.255062916,5.360748787,5.538122081,5.771912094,5.891040371,5.952817172,6.12383673,6.178637212,6.290028247,6.389003251,6.266957286,6.475506986,6.523788575,6.683536655,6.876531152,6.890548361,7.081318481,7.179666108,7.195628486,7.378827284,7.37823176,7.548583322,7.731663994,7.826548323,7.776537721,7.891764084,7.755430806,7.704991584
biomassPrice-115,4.5,4.489070512,4.529686373,4.565450886,4.615162708,4.6432725,4.729788564,4.79541625,4.779540602,4.786803708,4.84536294,4.892682177,4.959211564,5.026323677,5.201985733,5.253871872,5.264136882,5.28606143,5.276387513,5.342055302,5.338193294,5.388203708,5.420769047,5.51545007,5.541473747,5.560353074,5.513247091,5.631235033,5.622828687,5.667319085,5.694750523,5.901820873,5.941971847,5.999258671,6.033411619,6.087690016,6.114437045,6.253215068,6.149314888,6.187181136,6.276195731,6.330392462,6.523863542,6.467952956,6.562341015,6.566176955,6.542642726,6.664435732,6.651297984,6.6744442
biomassPrice-116,4.5,4.555875494,4.500313149,4.653834561,4.645095883,4.84361018,4.957505903,5.077366768,5.176730755,5.287420806,5.288142957,5.352669615,5.476577602,5.55838064,5.65133377,5.915814804,5.841636299,5.953838495,5.835813671,5.965963998,6.063418875,6.176774511,6.095495695,6.254604059,6.301370643,6.399301203,6.288538412,6.338246045,6.566279659,6.563552274,6.58161138,6.625125555,6.684149638,6.680154922,6.912824283,6.788956938,6.812980272,6.721317626,6.645347525,6.876476866,6.948766219,6.917340036,7.132260274,7.289919544,7.285245976,7.226175676,7.348560314,7.321692909,7.582229073,7.702267014
biomassPrice-117,4.5,4.586360006,4.714329812,4.806022666,4.920811956,4.99972132,4.952726491,4.880272398,5.108197759,5.128559416,5.252487879,5.299548758,5.361876429,5.507318366,5.496332657,5.532418206,5.627176233,5.588738037,5.628526112,5.632858644,5.899414348,5.939800017,6.209057917,6.184226137,6.43047842,6.382896889,6.455769663,6.576840133,6.584093294,6.61386543,6.839179027,7.052107639,7.000776029,7.212745532,7.323362856,7.527309249,7.60096681,7.805959804,7.891859719,8.027273795,8.310167899,8.393708899,8.73030936,8.724124603,8.95482173,9.115987099,9.275667635,9.562007744,9.652924042,9.601898973
biomassPrice-118,4.5,4.425727388,4.611557332,4.48290604,4.678011497,4.79149197,4.786770558,4.852258889,4.963151607,4.990097322,5.138690123,5.239494325,5.372054462,5.38392093,5.45284073,5.380109473,5.263243544,5.389152297,5.330840271,5.549024501,5.627945297,5.763305863,5.694384967,5.595271425,5.621945258,5.587879383,5.746868868,5.912785254,5.877788875,5.822383107,6.035589866,6.055617972,6.067930988,6.238665072,6.156570593,6.232350695,6.317861482,6.300348951,6.205763273,6.298752946,6.40100476,6.455496291,6.421247615,6.438934744,6.64518867,6.58588564,6.75497484,6.876228115,6.998592708,6.842788591
biomassPrice-119,4.5,4.670237497,4.747335651,4.813879618,4.922357369,4.946968542,5.037763025,5.055601943,5.040758743,5.053603392,4.974394192,5.069125634,5.210105877,5.184272846,5.242899749,5.374060011,5.354497303,5.235083946,5.252566319,5.301221632,5.385623698,5.435982865,5.422177887,5.481755606,5.558795885,5.58059063,5.66549274,5.744365545,5.796160324,5.792027151,5.783056376,5.927994943,5.771703612,5.807040398,5.879355646,5.952849577,5.932434883,5.953289572,5.984984654,6.107523935,6.41167673,6.335666168,6.396154128,6.370636356,6.354192275,6.500506851,6.61043372,6.706567319,6.813371251,6.899930127
biomassPrice-120,4.5,4.62578889,4.71233316,4.694184367,4.755845088,4.687755192,4.74861414,4.880060153,4.913401784,4.810232923,4.815364052,4.78112066,4.793412391,4.872696577,4.776100607,4.776133225,4.832934212,4.823622546,4.840005852,4.87706867,4.921589376,4.804373445,4.818347018,4.811978557,4.888284101,4.982895303,5.151062459,5.231370352,5.305457792,5.313866499,5.378900715,5.44580875,5.375278352,5.488185971,5.542910133,5.474938116,5.548713504,5.574934338,5.591021336,5.616191948,5.801986501,5.795950659,5.832562506,5.829944863,5.850333052,5.924367107,6.044178736,6.210927347,6.207902989,6.368661312